FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,FID_new1,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Crash_UP_ID,Prsn_Type_,Prsn_Injry,Prsn_Age,Prsn_Gndr_
831,125,48,453,1602,1,4.8453E+11,1500US484530016021,Block Group 1,G5030,S,1202465,57879,30.2900812,-97.778202,1100,11964863,AUS_11964863,30.2852,-97.77222,2,1,AUS_1196486321,3,2,45,2
832,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,247,13670240,AUS_13670240,30.28521,-97.74493,2,1,AUS_1367024021,3,2,23,2
833,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,461,14142151,AUS_14142151,30.28521,-97.74493,2,1,AUS_1414215121,3,2,20,1
834,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,1086,11943356,AUS_11943356,30.28521,-97.74493,2,1,AUS_1194335621,3,3,21,1
835,359,48,453,402,1,4.8453E+11,1500US484530004021,Block Group 1,G5030,S,496682,0,30.2876981,-97.7122017,713,13559564,AUS_13559564,30.28569,-97.71021,2,1,AUS_1355956421,3,2,23,1
836,359,48,453,402,1,4.8453E+11,1500US484530004021,Block Group 1,G5030,S,496682,0,30.2876981,-97.7122017,1349,12380944,AUS_12380944,30.28569,-97.71021,2,1,AUS_1238094421,3,1,24,1
837,253,48,453,402,2,4.8453E+11,1500US484530004022,Block Group 2,G5030,S,428149,0,30.2836183,-97.7100421,1064,11868172,AUS_11868172,30.28602,-97.708,2,1,AUS_1186817221,3,2,23,1
838,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,1041,13063949,AUS_13063949,30.28624646,-97.74278072,1,1,AUS_1306394911,3,2,19,1
839,555,48,453,2108,1,4.8453E+11,1500US484530021081,Block Group 1,G5030,S,2455064,0,30.2943314,-97.6708425,780,12541220,AUS_12541220,30.28624673,-97.67890348,2,1,AUS_1254122021,3,2,14,1
840,555,48,453,2108,1,4.8453E+11,1500US484530021081,Block Group 1,G5030,S,2455064,0,30.2943314,-97.6708425,547,13231716,AUS_13231716,30.28625351,-97.67883196,2,1,AUS_1323171621,3,1,24,2
841,359,48,453,402,1,4.8453E+11,1500US484530004021,Block Group 1,G5030,S,496682,0,30.2876981,-97.7122017,252,13690311,AUS_13690311,30.28628,-97.70638,2,1,AUS_1369031121,3,2,0,1
842,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,993,12974025,AUS_12974025,30.28652,-97.74276,2,1,AUS_1297402521,3,3,21,1
843,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,1024,13029315,AUS_13029315,30.28665,-97.74478,2,1,AUS_1302931521,3,3,0,2
844,431,48,453,604,1,4.8453E+11,1500US484530006041,Block Group 1,G5030,S,310044,0,30.2858433,-97.7510816,916,12834851,AUS_12834851,30.28687,-97.75314,2,1,AUS_1283485121,3,2,56,1
845,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,249,13673373,AUS_13673373,30.28687003,-97.74163632,2,1,AUS_1367337321,3,2,29,2
846,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,1364,12448264,AUS_12448264,30.28687003,-97.74163632,2,1,AUS_1244826421,3,2,20,1
847,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,161,14642799,AUS_14642799,30.28724477,-97.72671247,2,1,AUS_1464279921,3,2,52,1
848,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,846,12679507,AUS_12679507,30.2872625,-97.7267675,2,1,AUS_1267950721,3,2,32,1
849,305,48,453,1602,2,4.8453E+11,1500US484530016022,Block Group 2,G5030,S,680872,0,30.2827093,-97.7692161,477,14187538,AUS_14187538,30.28731194,-97.76655187,2,1,AUS_1418753821,3,1,36,1
850,557,48,453,2109,1,4.8453E+11,1500US484530021091,Block Group 1,G5030,S,857113,0,30.2827117,-97.6997804,876,12739942,AUS_12739942,30.28752,-97.70132,2,1,AUS_1273994221,3,2,26,1
851,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,130,14575883,AUS_14575883,30.28768612,-97.74159191,2,1,AUS_1457588321,3,2,21,1
852,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,458,14132006,AUS_14132006,30.28769,-97.74158,2,1,AUS_1413200621,3,2,21,1
853,366,48,453,604,2,4.8453E+11,1500US484530006042,Block Group 2,G5030,S,189019,0,30.2849961,-97.7433474,739,13622181,AUS_13622181,30.28771182,-97.74189645,2,1,AUS_1362218121,3,2,22,1
854,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,686,13490963,AUS_13490963,30.28778367,-97.74254505,2,1,AUS_1349096321,3,3,20,2
855,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,982,12950130,AUS_12950130,30.28779,-97.74264,2,1,AUS_1295013021,3,3,31,2
856,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,1290,12282218,AUS_12282218,30.28779,-97.74264,2,1,AUS_1228221821,3,0,0,1
857,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,1197,12141817,AUS_12141817,30.28787,-97.74363,1,1,AUS_1214181711,3,2,33,1
858,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,218,14794806,AUS_14794806,30.28793478,-97.74463246,2,1,AUS_1479480621,3,3,18,1
859,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,400,14029755,AUS_14029755,30.28793763,-97.74460837,2,1,AUS_1402975521,3,2,43,1
860,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,436,14094197,AUS_14094197,30.28794,-97.74464,2,1,AUS_1409419721,3,2,20,1
861,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,631,13368544,AUS_13368544,30.28794,-97.74464,2,1,AUS_1336854421,3,2,19,1
862,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,927,12841493,AUS_12841493,30.28794,-97.74464,1,1,AUS_1284149311,3,2,19,2
863,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,996,12974216,AUS_12974216,30.28794,-97.74464,2,1,AUS_1297421621,3,2,19,2
864,163,48,453,2208,4,4.8453E+11,1500US484530022084,Block Group 4,G5030,S,1899013,0,30.28675,-97.6429976,1330,12343197,AUS_12343197,30.2880434,-97.64783699,2,1,AUS_1234319721,3,2,9,1
865,66,48,453,306,1,4.8453E+11,1500US484530003061,Block Group 1,G5030,S,3371879,0,30.2971559,-97.7002732,115,14528709,AUS_14528709,30.28819477,-97.70032247,2,1,AUS_1452870921,3,2,30,1
866,431,48,453,604,1,4.8453E+11,1500US484530006041,Block Group 1,G5030,S,310044,0,30.2858433,-97.7510816,32,14343140,AUS_14343140,30.28827478,-97.74933246,2,1,AUS_1434314021,3,3,22,1
867,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,584,13270454,AUS_13270454,30.28838,-97.7291,2,1,AUS_1327045421,3,3,45,1
868,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,714,13560588,AUS_13560588,30.28838,-97.7291,2,1,AUS_1356058821,3,2,26,2
869,431,48,453,604,1,4.8453E+11,1500US484530006041,Block Group 1,G5030,S,310044,0,30.2858433,-97.7510816,640,13386612,AUS_13386612,30.28844307,-97.75160801,2,1,AUS_1338661221,3,2,28,2
870,66,48,453,306,1,4.8453E+11,1500US484530003061,Block Group 1,G5030,S,3371879,0,30.2971559,-97.7002732,814,12620087,AUS_12620087,30.28847473,-97.69978054,2,1,AUS_1262008721,3,3,23,1
871,363,48,453,603,2,4.8453E+11,1500US484530006032,Block Group 2,G5030,S,261361,0,30.2910133,-97.748921,1320,12330371,AUS_12330371,30.28854,-97.75278,2,1,AUS_1233037121,3,3,62,2
872,363,48,453,603,2,4.8453E+11,1500US484530006032,Block Group 2,G5030,S,261361,0,30.2910133,-97.748921,609,13314207,AUS_13314207,30.28858207,-97.75276763,2,1,AUS_1331420721,3,3,25,1
873,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,1282,12274097,AUS_12274097,30.28858708,-97.72930744,2,1,AUS_1227409721,3,2,27,1
874,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,64,14387386,AUS_14387386,30.28919194,-97.73039525,2,1,AUS_1438738621,3,2,22,2
875,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,1179,12081679,AUS_12081679,30.28923,-97.73276,2,1,AUS_1208167921,3,2,27,1
876,410,48,453,500,3,4.8453E+11,1500US484530005003,Block Group 3,G5030,S,393926,0,30.2935354,-97.7308719,1015,13009670,AUS_13009670,30.28927717,-97.73429482,2,1,AUS_1300967021,3,3,0,2
877,410,48,453,500,3,4.8453E+11,1500US484530005003,Block Group 3,G5030,S,393926,0,30.2935354,-97.7308719,12,14282329,AUS_14282329,30.28930477,-97.73460246,2,1,AUS_1428232921,3,2,29,1
878,410,48,453,500,3,4.8453E+11,1500US484530005003,Block Group 3,G5030,S,393926,0,30.2935354,-97.7308719,1313,12316931,AUS_12316931,30.28931,-97.73461,2,1,AUS_1231693121,3,2,56,1
879,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,255,13698999,AUS_13698999,30.28949,-97.73679,2,1,AUS_1369899921,3,3,20,2
880,363,48,453,603,2,4.8453E+11,1500US484530006032,Block Group 2,G5030,S,261361,0,30.2910133,-97.748921,1046,13070695,AUS_13070695,30.28953,-97.74923,2,1,AUS_1307069521,3,2,19,1
881,359,48,453,402,1,4.8453E+11,1500US484530004021,Block Group 1,G5030,S,496682,0,30.2876981,-97.7122017,768,12500603,AUS_12500603,30.28954,-97.71499,1,1,AUS_1250060311,3,2,28,1
882,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,1001,12981458,AUS_12981458,30.28978586,-97.74131488,2,1,AUS_1298145821,3,2,24,2
883,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,344,13893664,AUS_13893664,30.28979,-97.74141,2,1,AUS_1389366421,3,2,34,2
884,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,396,14010036,AUS_14010036,30.28979,-97.74141,2,1,AUS_1401003621,3,2,20,1
885,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,758,13663179,AUS_13663179,30.28979,-97.74141,2,1,AUS_1366317921,3,3,20,2
886,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,806,12611340,AUS_12611340,30.28979,-97.74141,1,1,AUS_1261134011,3,2,0,1
887,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,1234,12166790,AUS_12166790,30.28979,-97.74141,2,1,AUS_1216679021,3,1,19,2
888,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,1293,12291150,AUS_12291150,30.28979,-97.74141,2,1,AUS_1229115021,3,2,29,1
889,365,48,453,603,4,4.8453E+11,1500US484530006034,Block Group 4,G5030,S,91890,0,30.2891904,-97.7429845,808,12612062,AUS_12612062,30.28998227,-97.74443839,1,1,AUS_1261206211,3,2,25,2
890,179,48,453,1605,1,4.8453E+11,1500US484530016051,Block Group 1,G5030,S,707199,0,30.2910262,-97.7660191,879,12750028,AUS_12750028,30.29004506,-97.76540794,2,1,AUS_1275002821,3,2,43,1
891,359,48,453,402,1,4.8453E+11,1500US484530004021,Block Group 1,G5030,S,496682,0,30.2876981,-97.7122017,652,13391437,AUS_13391437,30.29013,-97.71461,2,1,AUS_1339143721,3,2,41,2
892,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,818,12631448,AUS_12631448,30.29097016,-97.74283629,1,1,AUS_1263144811,3,2,24,1
893,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,926,12841457,AUS_12841457,30.291,-97.73476,1,1,AUS_1284145711,3,2,27,2
894,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,355,13910764,AUS_13910764,30.29104,-97.72713,2,1,AUS_1391076421,3,2,19,1
895,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,1215,12154870,AUS_12154870,30.29105733,-97.73471651,2,1,AUS_1215487021,3,2,21,1
896,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,554,13246995,AUS_13246995,30.29116411,-97.72706263,2,1,AUS_1324699521,3,2,27,1
897,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,872,12724328,AUS_12724328,30.29116535,-97.72706195,2,1,AUS_1272432821,3,1,49,1
898,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,198,14733387,AUS_14733387,30.29142023,-97.73511422,2,1,AUS_1473338721,3,3,48,1
899,178,48,453,1604,4,4.8453E+11,1500US484530016044,Block Group 4,G5030,S,485335,0,30.2951565,-97.7728144,1114,11985459,AUS_11985459,30.29151,-97.7715,2,1,AUS_1198545921,3,0,31,1
900,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,229,14818428,AUS_14818428,30.29172477,-97.73424246,2,1,AUS_1481842821,3,3,22,1
901,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,406,14046246,AUS_14046246,30.29173,-97.73425,2,1,AUS_1404624621,3,1,28,1
902,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,715,13560592,AUS_13560592,30.29173,-97.73425,2,1,AUS_1356059221,3,3,21,2
903,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,994,12974137,AUS_12974137,30.29173,-97.73425,2,1,AUS_1297413721,3,3,41,2
904,363,48,453,603,2,4.8453E+11,1500US484530006032,Block Group 2,G5030,S,261361,0,30.2910133,-97.748921,828,12648986,AUS_12648986,30.29178515,-97.74984916,2,1,AUS_1264898621,3,2,22,1
905,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,688,13501435,AUS_13501435,30.29192,-97.74032,2,1,AUS_1350143521,3,2,28,1
906,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,372,13952772,AUS_13952772,30.29196,-97.7412,2,1,AUS_1395277221,3,2,25,2
907,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,992,12974019,AUS_12974019,30.29196,-97.7412,2,1,AUS_1297401921,3,2,25,2
908,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,1287,12282145,AUS_12282145,30.29196,-97.7412,2,1,AUS_1228214521,3,2,19,1
909,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,1400,12669638,AUS_12669638,30.29265,-97.73364,2,1,AUS_1266963821,3,2,28,2
910,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,759,13707091,AUS_13707091,30.29273411,-97.7258813,2,1,AUS_1370709121,3,2,29,1
911,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,979,12939038,AUS_12939038,30.29310573,-97.73601096,2,1,AUS_1293903821,3,2,26,1
912,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,1326,12331621,AUS_12331621,30.29315804,-97.7417539,1,1,AUS_1233162111,3,2,22,2
913,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,1082,11943174,AUS_11943174,30.29316,-97.73602,2,1,AUS_1194317421,3,3,0,1
914,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,1154,12059623,AUS_12059623,30.29316,-97.73602,2,1,AUS_1205962321,3,3,30,1
915,444,48,453,601,2,4.8453E+11,1500US484530006012,Block Group 2,G5030,S,916303,0,30.2860516,-97.7376998,1209,12150086,AUS_12150086,30.29316,-97.73602,2,1,AUS_1215008621,3,5,26,2
916,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,284,13738081,AUS_13738081,30.29324,-97.7418,2,1,AUS_1373808121,3,2,0,1
917,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,1314,12316956,AUS_12316956,30.29326078,-97.73591241,2,1,AUS_1231695621,3,2,23,1
918,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,271,13720671,AUS_13720671,30.29331655,-97.7418348,2,1,AUS_1372067121,3,3,27,1
919,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,276,13724414,AUS_13724414,30.29334999,-97.74185,2,1,AUS_1372441421,3,2,0,1
920,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,325,13833868,AUS_13833868,30.29336728,-97.74185884,2,1,AUS_1383386821,3,3,26,1
921,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,431,14081942,AUS_14081942,30.2933778,-97.73317571,2,1,AUS_1408194221,3,2,22,1
922,48,48,453,307,1,4.8453E+11,1500US484530003071,Block Group 1,G5030,S,1214064,0,30.2970324,-97.7125662,1094,11948913,AUS_11948913,30.29338352,-97.71659803,2,1,AUS_1194891321,3,2,51,1
923,146,48,453,603,1,4.8453E+11,1500US484530006031,Block Group 1,G5030,S,215266,0,30.2968138,-97.748605,565,13252383,AUS_13252383,30.29347,-97.74517,2,1,AUS_1325238321,3,3,21,2
924,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,653,13391439,AUS_13391439,30.29381,-97.7329,2,1,AUS_1339143921,3,1,67,1
925,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,1152,12059439,AUS_12059439,30.29381,-97.7329,2,1,AUS_1205943921,3,2,0,2
926,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,1004,12990047,AUS_12990047,30.29381938,-97.73531607,2,1,AUS_1299004721,3,2,39,1
927,259,48,453,603,5,4.8453E+11,1500US484530006035,Block Group 5,G5030,S,130272,0,30.2926805,-97.7429143,164,14652931,AUS_14652931,30.29420477,-97.74228246,2,1,AUS_1465293121,3,3,22,2
928,339,48,453,401,1,4.8453E+11,1500US484530004011,Block Group 1,G5030,S,839804,0,30.2885489,-97.7200794,592,13294183,AUS_13294183,30.29422139,-97.72004519,2,1,AUS_1329418321,3,2,57,1
929,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,539,13205586,AUS_13205586,30.29431,-97.73749,1,1,AUS_1320558611,3,2,22,2
930,412,48,453,500,1,4.8453E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,1153,12059536,AUS_12059536,30.29431,-97.73749,1,1,AUS_1205953611,3,3,23,1
931,361,48,453,500,4,4.8453E+11,1500US484530005004,Block Group 4,G5030,S,395842,0,30.2985167,-97.7378172,1249,12209836,AUS_12209836,30.29482321,-97.73855104,2,1,AUS_1220983621,3,2,35,1
932,362,48,453,601,1,4.8453E+11,1500US484530006011,Block Group 1,G5030,S,197089,0,30.2937354,-97.739645,873,12735497,AUS_12735497,30.29523235,-97.74164145,2,1,AUS_1273549721,3,2,23,1
933,361,48,453,500,4,4.8453E+11,1500US484530005004,Block Group 4,G5030,S,395842,0,30.2985167,-97.7378172,989,12965949,AUS_12965949,30.29528008,-97.7368862,2,1,AUS_1296594921,3,2,0,2
934,361,48,453,500,4,4.8453E+11,1500US484530005004,Block Group 4,G5030,S,395842,0,30.2985167,-97.7378172,1047,13070742,AUS_13070742,30.29537,-97.73683,2,1,AUS_1307074221,3,3,28,2
935,362,48,453,601,1,4.8453E+11,1500US484530006011,Block Group 1,G5030,S,197089,0,30.2937354,-97.739645,435,14094102,AUS_14094102,30.2954,-97.7428,2,1,AUS_1409410221,3,3,28,1
936,362,48,453,601,1,4.8453E+11,1500US484530006011,Block Group 1,G5030,S,197089,0,30.2937354,-97.739645,703,13531154,AUS_13531154,30.2954,-97.7428,2,1,AUS_1353115421,3,2,26,1
937,362,48,453,601,1,4.8453E+11,1500US484530006011,Block Group 1,G5030,S,197089,0,30.2937354,-97.739645,861,12708114,AUS_12708114,30.2954,-97.7428,2,1,AUS_1270811421,3,2,26,1
938,361,48,453,500,4,4.8453E+11,1500US484530005004,Block Group 4,G5030,S,395842,0,30.2985167,-97.7378172,835,12650841,AUS_12650841,30.29546725,-97.73677134,2,1,AUS_1265084121,3,2,23,2
939,361,48,453,500,4,4.8453E+11,1500US484530005004,Block Group 4,G5030,S,395842,0,30.2985167,-97.7378172,408,14047182,AUS_14047182,30.29549334,-97.73995668,2,1,AUS_1404718221,3,1,18,1
940,113,48,453,500,2,4.8453E+11,1500US484530005002,Block Group 2,G5030,S,221303,0,30.2975252,-97.7329994,175,14677824,AUS_14677824,30.29552477,-97.73181246,2,1,AUS_1467782421,3,3,27,2
941,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,95,14477217,AUS_14477217,30.29560477,-97.72339247,2,1,AUS_1447721721,3,5,39,1
942,65,48,453,401,2,4.8453E+11,1500US484530004012,Block Group 2,G5030,S,1342888,0,30.2880599,-97.7281679,786,12561244,AUS_12561244,30.29561,-97.7234,2,1,AUS_1256124421,3,2,23,2
943,361,48,453,500,4,4.8453E+11,1500US484530005004,Block Group 4,G5030,S,395842,0,30.2985167,-97.7378172,558,13247148,AUS_13247148,30.29566,-97.73791,2,1,AUS_1324714821,3,3,24,1
944,47,48,453,302,5,4.8453E+11,1500US484530003025,Block Group 5,G5030,S,709657,0,30.3018016,-97.7277848,972,12926124,AUS_12926124,30.29581001,-97.7233,2,1,AUS_1292612421,3,2,17,1
945,362,48,453,601,1,4.8453E+11,1500US484530006011,Block Group 1,G5030,S,197089,0,30.2937354,-97.739645,93,14468983,AUS_14468983,30.29601502,-97.7424198,2,1,AUS_1446898321,3,2,48,1
946,2,48,453,204,1,4.8453E+11,1500US484530002041,Block Group 1,G5030,S,514125,0,30.3003058,-97.7429373,1331,12343228,AUS_12343228,30.29626012,-97.74227367,2,1,AUS_1234322821,3,2,32,1
947,2,48,453,204,1,4.8453E+11,1500US484530002041,Block Group 1,G5030,S,514125,0,30.3003058,-97.7429373,172,14677684,AUS_14677684,30.29649477,-97.74211246,2,1,AUS_1467768421,3,2,22,1
948,2,48,453,204,1,4.8453E+11,1500US484530002041,Block Group 1,G5030,S,514125,0,30.3003058,-97.7429373,716,13561502,AUS_13561502,30.29661965,-97.74204258,2,1,AUS_1356150221,3,2,21,1
949,113,48,453,500,2,4.8453E+11,1500US484530005002,Block Group 2,G5030,S,221303,0,30.2975252,-97.7329994,983,12950181,AUS_12950181,30.2969,-97.73094,2,1,AUS_1295018121,3,2,42,1
